ID1,ID2,Latitude,Longitude,Elevation,Tmax_wt,Tmax_sp,Tmax_sm,Tmax_at,Tmin_wt,Tmin_sp,Tmin_sm,Tmin_at,Tave_wt,Tave_sp,Tave_sm,Tave_at,PPT_wt,PPT_sp,PPT_sm,PPT_at,Rad_wt,Rad_sp,Rad_sm,Rad_at,DD_0_wt,DD_0_sp,DD_0_sm,DD_0_at,DD5_wt,DD5_sp,DD5_sm,DD5_at,DD_18_wt,DD_18_sp,DD_18_sm,DD_18_at,DD18_wt,DD18_sp,DD18_sm,DD18_at,NFFD_wt,NFFD_sp,NFFD_sm,NFFD_at,PAS_wt,PAS_sp,PAS_sm,PAS_at,Eref_wt,Eref_sp,Eref_sm,Eref_at,CMD_wt,CMD_sp,CMD_sm,CMD_at,RH_wt,RH_sp,RH_sm,RH_at
15,43165081,30.912311,-91.28611,45,21.1,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14.1,24.1,32.7,25.8,431,426,450,373,14.7,22.8,21.3,17.2,5,0,0,0,826,1743,2544,1880,398,42,0,31,61,589,1348,723,84,92,92,91,0,0,0,0,215,485,587,359,0,93,137,33,58,60,68,63
16,43165082,30.911837,-91.276718,60,21,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14,24.1,32.7,25.7,432,426,451,373,14.7,22.8,21.3,17.2,5,0,0,0,821,1740,2543,1876,403,42,0,32,60,585,1347,720,84,92,92,91,0,0,0,0,214,484,586,359,0,91,136,33,58,60,68,63
17,43165083,30.911362,-91.267326,59,21,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14,24.1,32.7,25.8,432,427,452,373,14.7,22.8,21.3,17.2,5,0,0,0,823,1741,2543,1878,401,42,0,31,60,587,1347,721,84,92,92,91,0,0,0,0,214,484,586,359,0,91,135,34,58,60,68,63
18,43165084,30.910885,-91.257935,45,21.1,31.1,38.6,32.3,7.1,17.1,26.9,19.3,14.1,24.1,32.7,25.8,432,427,453,372,14.4,22.7,21.2,17.1,5,0,0,0,826,1744,2545,1880,398,42,0,31,61,589,1349,723,84,92,92,91,0,0,0,0,215,485,587,359,0,92,133,34,58,60,68,63
19,43165085,30.910408,-91.248543,53,21,31.1,38.6,32.3,7.1,17.1,26.9,19.3,14.1,24.1,32.7,25.8,432,427,454,372,14.6,22.8,21.2,17.2,5,0,0,0,826,1744,2545,1880,399,42,0,31,61,589,1349,723,84,92,92,91,0,0,0,0,214,484,586,359,0,92,132,34,58,60,68,63
20,43165086,30.909929,-91.239151,61,21,31.1,38.6,32.3,7.1,17.1,26.9,19.3,14.1,24.1,32.7,25.8,432,427,455,373,14.7,22.8,21.2,17.2,5,0,0,0,825,1743,2544,1880,399,42,0,31,61,588,1348,723,84,92,92,91,0,0,0,0,214,484,586,359,0,92,132,34,58,60,68,63
21,43165087,30.909449,-91.229759,61,21,31.1,38.6,32.3,7,17.1,26.8,19.2,14,24.1,32.7,25.7,433,428,456,373,14.6,22.7,21.2,17.1,5,0,0,0,822,1740,2541,1876,402,42,0,31,60,586,1345,720,84,92,92,91,0,0,0,0,215,485,587,359,0,91,130,34,58,60,68,63
22,43165088,30.908968,-91.220367,56,21,31.1,38.6,32.3,7.1,17.1,26.8,19.2,14.1,24.1,32.7,25.8,433,428,457,373,14.5,22.7,21.2,17.1,5,0,0,0,824,1742,2542,1878,400,42,0,31,61,587,1346,721,84,92,92,91,0,0,0,0,215,485,587,359,0,92,130,34,58,60,68,63
23,43165089,30.908486,-91.210976,48,21.1,31.1,38.6,32.3,7.1,17.1,26.9,19.3,14.1,24.1,32.7,25.8,433,428,457,374,14.3,22.7,21.2,17,5,0,0,0,828,1744,2544,1881,397,42,0,31,61,589,1348,724,84,92,92,91,0,0,0,0,215,485,586,359,0,92,129,34,58,60,68,63
24,43157792,30.923695,-91.351326,69,20.9,31,38.6,32.2,7,17.1,26.9,19.2,13.9,24.1,32.7,25.7,432,424,446,375,14.9,22.9,21.3,17.4,5,0,0,0,814,1738,2546,1875,408,43,0,32,59,585,1350,719,84,92,92,91,0,0,0,0,213,483,586,358,0,91,139,32,58,60,68,63
25,43157793,30.923229,-91.341934,65,20.9,31,38.6,32.2,7,17.1,26.9,19.2,14,24.1,32.7,25.7,432,425,447,374,14.9,22.9,21.3,17.3,5,0,0,0,815,1738,2545,1875,408,43,0,32,59,585,1349,719,84,92,92,91,0,0,0,0,213,483,586,359,0,91,139,32,58,60,68,63
26,43157794,30.922762,-91.332535,76,20.9,31,38.6,32.2,7,17,26.8,19.2,13.9,24,32.7,25.7,433,425,447,374,14.9,22.8,21.3,17.3,5,0,0,0,812,1735,2541,1872,410,43,0,32,58,582,1345,716,83,92,92,91,0,0,0,0,213,483,586,359,0,91,140,32,58,60,68,63
27,43157795,30.922294,-91.323143,70,20.9,31,38.6,32.2,7,17,26.9,19.2,14,24,32.7,25.7,433,426,448,374,14.9,22.8,21.3,17.3,5,0,0,0,815,1736,2542,1873,408,43,0,32,59,583,1346,718,84,92,92,91,0,0,0,0,213,483,586,359,0,92,139,33,58,60,68,63
28,43157796,30.921825,-91.313744,60,20.9,31.1,38.6,32.3,7,17.1,26.9,19.2,14,24.1,32.7,25.7,433,426,448,374,14.8,22.8,21.3,17.3,5,0,0,0,818,1739,2543,1876,405,43,0,32,60,585,1347,720,84,92,92,91,0,0,0,0,214,484,587,359,0,92,139,33,58,60,68,63
29,43157797,30.921354,-91.304352,60,21,31.1,38.6,32.3,7,17,26.9,19.2,14,24.1,32.7,25.7,432,427,449,374,14.8,22.8,21.3,17.3,5,0,0,0,819,1738,2542,1875,404,43,0,32,60,584,1346,719,84,92,92,91,0,0,0,0,214,484,587,359,0,92,137,33,58,60,68,63
30,43157798,30.920883,-91.29496,60,21,31.1,38.6,32.3,7,17,26.8,19.2,14,24.1,32.7,25.7,432,427,450,373,14.8,22.8,21.3,17.3,5,0,0,0,820,1739,2542,1875,404,43,0,32,60,585,1346,719,84,92,92,91,0,0,0,0,214,484,587,359,0,91,137,33,58,60,68,63
31,43157799,30.92041,-91.285561,45,21.1,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14.1,24.1,32.7,25.8,432,427,450,373,14.7,22.8,21.3,17.3,5,0,0,0,826,1743,2544,1880,398,42,0,31,61,588,1348,723,84,92,92,91,0,0,0,0,215,485,587,359,0,92,136,34,58,60,68,63
32,43157800,30.919936,-91.276169,60,21,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14,24.1,32.7,25.7,433,428,451,373,14.7,22.8,21.3,17.2,5,0,0,0,821,1739,2542,1876,403,43,0,32,60,585,1346,720,84,92,92,91,0,0,0,0,214,484,586,359,0,91,135,34,58,60,68,63
33,43157801,30.91946,-91.266777,60,21,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14,24.1,32.7,25.7,433,428,452,373,14.7,22.8,21.3,17.2,5,0,0,0,822,1740,2542,1877,402,42,0,31,60,586,1346,721,84,92,92,91,0,0,0,0,214,484,586,359,0,91,134,34,58,60,68,63
34,43157802,30.918984,-91.257385,48,21,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14.1,24.1,32.7,25.8,432,428,453,372,14.5,22.7,21.2,17.1,5,0,0,0,826,1743,2544,1880,399,42,0,31,61,588,1349,723,84,92,92,91,0,0,0,0,214,485,587,359,0,91,134,34,58,60,68,63
35,43157803,30.918506,-91.247986,53,21,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14.1,24.1,32.7,25.8,433,428,454,372,14.6,22.7,21.2,17.1,5,0,0,0,825,1742,2544,1880,399,42,0,31,61,588,1348,723,84,92,92,91,0,0,0,0,214,484,586,359,0,91,133,34,58,60,68,63
36,43157804,30.918027,-91.238594,62,21,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14,24.1,32.7,25.7,433,429,455,373,14.7,22.8,21.2,17.2,5,0,0,0,823,1740,2542,1878,401,42,0,31,60,586,1346,721,84,92,92,91,0,0,0,0,214,484,586,359,0,90,133,34,58,60,68,63
37,43157805,30.917547,-91.229202,62,21,31.1,38.6,32.3,7,17,26.8,19.2,14,24.1,32.7,25.7,433,430,456,373,14.6,22.7,21.2,17.2,5,0,0,0,820,1738,2540,1875,404,43,0,32,60,584,1344,719,84,92,92,91,0,0,0,0,214,484,587,359,0,90,131,34,57,60,68,63
38,43157806,30.917066,-91.21981,60,21,31.1,38.6,32.3,7,17,26.8,19.2,14,24.1,32.7,25.7,434,430,457,374,14.5,22.7,21.2,17.1,5,0,0,0,821,1739,2540,1876,403,43,0,31,60,585,1344,719,84,92,92,91,0,0,0,0,214,484,587,359,0,90,130,34,58,60,68,63
39,43157807,30.916584,-91.210419,50,21.1,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14.1,24.1,32.7,25.8,434,429,457,374,14.4,22.7,21.2,17,5,0,0,0,826,1743,2543,1880,398,42,0,31,61,588,1347,723,84,92,92,91,0,0,0,0,215,485,587,359,0,92,130,34,58,60,68,63
40,43150509,30.93226,-91.360184,85,20.9,31,38.6,32.2,6.9,17,26.9,19.1,13.9,24,32.7,25.7,433,427,448,375,14.8,22.9,21.3,17.3,5,0,0,0,809,1733,2542,1871,412,44,0,32,58,580,1346,715,83,92,92,91,0,0,0,0,213,483,586,359,0,91,138,32,58,60,68,63
41,43150510,30.931795,-91.350784,76,20.9,31,38.6,32.2,7,17,26.9,19.2,13.9,24,32.7,25.7,433,426,447,375,14.8,22.9,21.3,17.3,5,0,0,0,812,1736,2544,1873,410,43,0,32,58,582,1348,718,84,92,92,91,0,0,0,0,213,483,586,358,0,91,139,32,58,60,68,63
42,43150511,30.931329,-91.341393,91,20.8,31,38.5,32.2,6.9,17,26.8,19.1,13.9,24,32.7,25.7,433,426,447,375,14.8,22.8,21.3,17.3,5,0,0,0,808,1731,2540,1869,413,44,0,33,58,578,1344,714,83,92,92,91,0,0,0,0,213,483,586,358,0,91,138,32,58,60,68,63
43,43150512,30.930862,-91.331993,80,20.9,31,38.5,32.2,6.9,17,26.8,19.1,13.9,24,32.7,25.7,433,427,448,374,14.8,22.8,21.3,17.3,5,0,0,0,811,1733,2540,1871,411,43,0,32,58,580,1345,715,83,92,92,91,0,0,0,0,213,483,586,359,0,91,138,33,58,60,68,63
44,43150513,30.930394,-91.322601,60,20.9,31.1,38.6,32.3,7,17.1,26.9,19.2,14,24.1,32.7,25.7,433,426,448,374,14.8,22.8,21.3,17.3,5,0,0,0,817,1739,2544,1876,406,43,0,32,59,585,1348,720,84,92,92,91,0,0,0,0,213,483,586,359,0,92,138,33,58,60,68,63
45,43150514,30.929924,-91.313202,76,20.9,31,38.5,32.2,7,17,26.8,19.1,13.9,24,32.7,25.7,433,427,449,374,14.8,22.8,21.3,17.3,5,0,0,0,813,1734,2540,1872,409,43,0,32,59,581,1345,716,84,92,92,91,0,0,0,0,213,483,586,359,0,91,137,33,58,60,68,63
46,43150515,30.929454,-91.303802,76,20.9,31,38.5,32.2,7,17,26.8,19.2,13.9,24,32.7,25.7,433,428,450,374,14.8,22.8,21.3,17.3,5,0,0,0,814,1735,2540,1872,409,43,0,32,59,581,1344,716,84,92,92,91,0,0,0,0,213,483,586,359,0,90,137,33,58,60,68,63
47,43150516,30.928982,-91.294411,49,21,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14.1,24.1,32.7,25.8,433,428,450,373,14.7,22.8,21.3,17.3,5,0,0,0,824,1741,2543,1878,400,42,0,31,61,586,1347,721,84,92,92,91,0,0,0,0,214,484,587,359,0,92,136,34,58,60,68,63
48,43150517,30.928509,-91.285011,60,21,31.1,38.6,32.3,7,17,26.8,19.2,14,24.1,32.7,25.7,433,429,451,373,14.8,22.8,21.3,17.3,5,0,0,0,820,1739,2542,1876,403,43,0,32,60,585,1346,720,84,92,92,91,0,0,0,0,214,484,587,359,0,91,136,34,58,60,68,63
49,43150518,30.928035,-91.27562,76,20.9,31,38.5,32.2,7,17,26.8,19.1,13.9,24,32.7,25.7,434,429,452,373,14.8,22.8,21.3,17.3,5,0,0,0,814,1734,2540,1872,408,43,0,32,59,581,1344,716,84,92,92,91,0,0,0,0,213,483,586,359,0,90,135,34,58,60,68,63
50,43150519,30.927559,-91.26622,60,21,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14,24.1,32.7,25.7,433,429,452,373,14.7,22.8,21.3,17.2,5,0,0,0,821,1739,2542,1876,403,43,0,32,60,585,1346,720,84,92,92,91,0,0,0,0,214,484,586,359,0,91,135,34,58,60,68,63
51,43150520,30.927083,-91.256828,52,21,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14.1,24.1,32.7,25.8,433,430,453,372,14.5,22.7,21.2,17.1,5,0,0,0,824,1741,2543,1878,400,42,0,31,61,587,1347,722,84,92,92,91,0,0,0,0,214,484,586,359,0,91,134,34,58,60,68,63
52,43150521,30.926605,-91.247437,47,21,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14.1,24.1,32.7,25.8,433,430,454,372,14.4,22.7,21.2,17.1,5,0,0,0,825,1743,2544,1880,399,42,0,31,61,588,1348,723,84,92,92,91,0,0,0,0,214,485,586,359,0,91,133,34,58,60,68,63
53,43150522,30.926126,-91.238037,62,21,31.1,38.6,32.3,7.1,17.1,26.8,19.2,14,24.1,32.7,25.7,434,430,454,373,14.7,22.8,21.2,17.2,5,0,0,0,822,1739,2541,1877,402,42,0,31,60,585,1346,720,84,92,92,91,0,0,0,0,214,484,586,359,0,90,131,34,58,60,68,63
54,43150523,30.925646,-91.228645,66,21,31.1,38.5,32.2,7,17,26.8,19.2,14,24,32.7,25.7,434,431,456,374,14.6,22.7,21.2,17.2,5,0,0,0,817,1736,2538,1873,406,43,0,32,59,582,1342,717,84,92,92,91,0,0,0,0,214,484,587,359,0,89,131,34,57,60,68,63
55,43150524,30.925165,-91.219254,60,21,31.1,38.6,32.3,7,17,26.8,19.2,14,24.1,32.7,25.7,435,431,456,374,14.5,22.7,21.2,17.2,5,0,0,0,821,1738,2540,1876,403,43,0,32,60,584,1344,719,84,92,92,91,0,0,0,0,214,484,587,359,0,90,131,34,58,60,68,63
56,43150525,30.924682,-91.209854,54,21,31.1,38.6,32.3,7.1,17.1,26.8,19.2,14.1,24.1,32.7,25.8,435,431,457,374,14.5,22.7,21.2,17.1,5,0,0,0,824,1741,2542,1878,400,42,0,31,61,587,1346,722,84,92,92,91,0,0,0,0,214,485,587,359,0,91,130,34,58,60,68,63
57,43143227,30.94036,-91.359642,64,20.9,31,38.6,32.3,7,17.1,27,19.3,14,24.1,32.8,25.8,432,425,446,374,14.7,22.8,21.3,17.3,5,0,0,0,815,1740,2549,1878,408,43,0,31,59,586,1353,721,84,92,92,91,0,0,0,0,213,482,585,358,0,90,138,32,58,60,68,63
58,43143228,30.939896,-91.35025,76,20.9,31,38.6,32.2,7,17,26.9,19.2,13.9,24,32.7,25.7,433,427,447,375,14.7,22.8,21.3,17.3,5,0,0,0,811,1735,2544,1873,411,43,0,32,58,582,1348,717,83,92,92,91,0,0,0,0,213,483,586,358,0,91,138,33,58,60,68,63
59,43143229,30.93943,-91.340851,79,20.9,31,38.5,32.2,6.9,17,26.9,19.2,13.9,24,32.7,25.7,433,427,448,375,14.7,22.8,21.3,17.2,5,0,0,0,810,1734,2542,1872,411,43,0,32,58,581,1346,716,83,92,92,91,0,0,0,0,213,483,586,358,0,91,138,33,58,60,68,63
60,43143230,30.938962,-91.331451,76,20.9,31,38.6,32.2,7,17,26.8,19.2,13.9,24,32.7,25.7,433,427,448,374,14.7,22.8,21.3,17.2,5,0,0,0,811,1734,2541,1872,411,43,0,32,58,581,1345,716,83,92,92,91,0,0,0,0,213,483,586,359,0,91,139,33,58,60,68,63
61,43143231,30.938494,-91.322052,75,20.9,31,38.5,32.2,7,17,26.8,19.2,13.9,24,32.7,25.7,433,428,448,374,14.8,22.8,21.3,17.3,5,0,0,0,812,1734,2541,1872,410,43,0,32,58,581,1345,716,84,92,92,91,0,0,0,0,213,483,586,359,0,91,138,33,58,60,68,63
62,43143232,30.938025,-91.31266,78,20.9,31,38.5,32.2,7,17,26.8,19.1,13.9,24,32.7,25.7,434,429,449,374,14.8,22.8,21.3,17.3,5,0,0,0,812,1733,2540,1871,410,43,0,32,58,580,1344,716,84,92,92,91,0,0,0,0,213,483,586,359,0,90,138,33,58,60,68,63
63,43143233,30.937554,-91.303261,67,20.9,31,38.6,32.3,7,17,26.8,19.2,14,24,32.7,25.7,434,429,450,374,14.8,22.8,21.3,17.3,5,0,0,0,817,1737,2541,1874,406,43,0,32,59,583,1345,718,84,92,92,91,0,0,0,0,214,484,586,359,0,90,137,34,58,60,68,63
64,43143234,30.937082,-91.293861,56,21,31.1,38.6,32.3,7.1,17.1,26.8,19.2,14,24.1,32.7,25.7,434,429,450,373,14.8,22.8,21.3,17.3,5,0,0,0,822,1740,2542,1877,402,42,0,31,60,585,1346,721,84,92,92,91,0,0,0,0,214,484,587,359,0,91,136,34,58,60,68,63
65,43143235,30.936609,-91.284462,74,20.9,31,38.5,32.2,7,17,26.8,19.2,14,24,32.7,25.7,434,430,451,373,14.8,22.8,21.3,17.3,5,0,0,0,815,1735,2540,1873,407,43,0,32,59,582,1344,717,84,92,92,91,0,0,0,0,213,483,586,359,0,90,135,34,58,60,68,63
66,43143236,30.936135,-91.27507,60,21,31.1,38.6,32.3,7,17,26.8,19.2,14,24.1,32.7,25.7,434,430,452,373,14.7,22.8,21.3,17.3,5,0,0,0,820,1738,2541,1876,403,43,0,32,60,584,1345,720,84,92,92,91,0,0,0,0,214,484,586,359,0,90,135,34,58,60,68,63
67,43143237,30.935659,-91.265671,65,21,31,38.5,32.3,7,17,26.8,19.2,14,24,32.7,25.7,435,431,453,373,14.7,22.8,21.3,17.3,5,0,0,0,818,1737,2540,1875,405,43,0,32,60,583,1345,719,84,92,92,91,0,0,0,0,214,483,586,359,0,90,133,34,58,60,68,63
68,43143238,30.935182,-91.256271,55,21,31.1,38.6,32.3,7.1,17.1,26.8,19.2,14,24.1,32.7,25.7,434,431,453,372,14.6,22.8,21.2,17.2,5,0,0,0,822,1740,2542,1877,402,42,0,31,60,585,1346,721,84,92,92,91,0,0,0,0,214,484,587,359,0,90,133,35,58,60,68,63
69,43143239,30.934705,-91.24688,45,21.1,31.1,38.6,32.3,7.1,17.1,26.9,19.2,14.1,24.1,32.7,25.8,434,430,453,372,14.4,22.7,21.2,17.1,5,0,0,0,826,1742,2543,1879,399,42,0,31,61,588,1347,723,84,92,92,91,0,0,0,0,214,485,587,359,0,90,134,35,58,60,68,63
70,43143240,30.934225,-91.23748,62,21,31.1,38.5,32.3,7.1,17,26.8,19.2,14,24.1,32.7,25.7,435,432,455,373,14.6,22.7,21.2,17.2,5,0,0,0,820,1738,2541,1876,403,43,0,32,60,584,1345,720,84,92,92,91,0,0,0,0,214,484,586,359,0,89,132,34,58,60,68,63
71,43143241,30.933745,-91.228088,67,21,31.1,38.6,32.2,7,17,26.8,19.1,14,24,32.7,25.7,435,432,455,373,14.5,22.7,21.2,17.2,5,0,0,0,819,1736,2538,1873,405,43,0,32,60,582,1342,717,84,92,92,91,0,0,0,0,214,485,588,359,0,90,133,34,57,60,68,63
72,43143242,30.933264,-91.218689,61,21,31.1,38.6,32.3,7,17,26.8,19.2,14,24.1,32.7,25.7,435,432,456,374,14.5,22.7,21.2,17.2,5,0,0,0,821,1738,2540,1876,402,43,0,32,60,584,1344,719,84,92,92,91,0,0,0,0,214,484,587,359,0,90,131,34,58,60,68,63
73,43135946,30.947996,-91.349709,91,20.8,31,38.5,32.2,6.9,16.9,26.9,19.1,13.8,24,32.7,25.6,434,430,449,375,14.6,22.8,21.3,17.2,5,0,0,0,806,1729,2540,1869,415,44,0,33,57,577,1344,713,83,92,92,91,0,0,0,0,212,482,585,358,0,89,136,33,58,60,68,63
74,43135947,30.94753,-91.340309,89,20.8,31,38.5,32.2,6.9,16.9,26.8,19.1,13.9,24,32.7,25.6,434,430,449,375,14.7,22.8,21.3,17.2,5,0,0,0,806,1729,2539,1868,415,44,0,33,57,577,1344,713,83,92,92,91,0,0,0,0,213,482,585,358,0,90,136,33,58,60,68,63
75,43135948,30.947063,-91.33091,81,20.8,31,38.5,32.2,6.9,17,26.8,19.1,13.9,24,32.7,25.7,434,429,448,374,14.7,22.7,21.2,17.2,5,0,0,0,809,1732,2540,1870,412,44,0,32,58,579,1344,715,83,92,92,91,0,0,0,0,213,483,586,359,0,91,137,33,58,60,68,63
76,43135949,30.946595,-91.32151,76,20.9,31,38.5,32.2,7,17,26.8,19.1,13.9,24,32.7,25.7,434,429,449,374,14.7,22.8,21.3,17.2,5,0,0,0,812,1734,2541,1872,410,43,0,32,58,581,1345,716,84,92,92,91,0,0,0,0,213,483,586,359,0,91,137,33,58,60,68,63
77,43135950,30.946125,-91.312111,77,20.9,31,38.5,32.2,7,17,26.8,19.1,13.9,24,32.7,25.7,434,430,450,374,14.8,22.8,21.3,17.3,5,0,0,0,812,1733,2540,1872,410,43,0,32,58,580,1344,716,84,92,92,91,0,0,0,0,213,483,586,359,0,90,136,34,58,60,68,63
78,43135951,30.945654,-91.302711,61,21,31.1,38.6,32.3,7,17,26.8,19.2,14,24.1,32.7,25.7,434,430,450,374,14.8,22.8,21.3,17.3,5,0,0,0,819,1738,2541,1876,404,43,0,32,60,584,1346,720,84,92,92,91,0,0,0,0,214,484,587,359,0,90,136,34,58,60,68,63
79,43135952,30.945182,-91.293312,63,21,31.1,38.6,32.3,7,17,26.8,19.2,14,24,32.7,25.7,435,431,451,373,14.8,22.9,21.3,17.4,5,0,0,0,819,1738,2541,1875,404,43,0,32,60,584,1345,719,84,92,92,91,0,0,0,0,214,484,586,359,0,90,135,34,58,60,68,63
80,43135953,30.944709,-91.283913,75,20.9,31,38.5,32.2,7,17,26.8,19.2,13.9,24,32.7,25.7,435,431,452,373,14.8,22.8,21.3,17.4,5,0,0,0,815,1734,2540,1872,408,43,0,32,59,581,1344,717,84,92,92,91,0,0,0,0,213,483,586,359,0,90,135,34,58,60,68,63
