ID1,ID2,Latitude,Longitude,Elevation,Tmax_wt,Tmax_sp,Tmax_sm,Tmax_at,Tmin_wt,Tmin_sp,Tmin_sm,Tmin_at,Tave_wt,Tave_sp,Tave_sm,Tave_at,PPT_wt,PPT_sp,PPT_sm,PPT_at,Rad_wt,Rad_sp,Rad_sm,Rad_at,DD_0_wt,DD_0_sp,DD_0_sm,DD_0_at,DD5_wt,DD5_sp,DD5_sm,DD5_at,DD_18_wt,DD_18_sp,DD_18_sm,DD_18_at,DD18_wt,DD18_sp,DD18_sm,DD18_at,NFFD_wt,NFFD_sp,NFFD_sm,NFFD_at,PAS_wt,PAS_sp,PAS_sm,PAS_at,Eref_wt,Eref_sp,Eref_sm,Eref_at,CMD_wt,CMD_sp,CMD_sm,CMD_at,RH_wt,RH_sp,RH_sm,RH_at
15,43165081,30.912311,-91.28611,45,21,30.6,39,32.2,8.5,17.6,26.6,18.5,14.7,24.1,32.8,25.4,427,373,235,293,14.2,21.3,21.8,16.8,4,0,0,0,883,1742,2552,1842,351,38,0,37,73,583,1355,690,86,92,92,91,0,0,0,0,208,466,606,371,0,118,370,99,62,63,66,61
16,43165082,30.911837,-91.276718,60,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24.1,32.8,25.3,428,373,235,293,14.2,21.3,21.8,16.8,4,0,0,0,878,1738,2550,1839,355,39,0,37,71,580,1354,687,86,92,92,91,0,0,0,0,208,465,605,371,0,117,370,98,62,63,66,61
17,43165083,30.911362,-91.267326,59,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24.1,32.8,25.3,427,373,236,293,14.2,21.3,21.8,16.8,4,0,0,0,879,1739,2551,1840,354,39,0,37,72,581,1355,688,86,92,92,91,0,0,0,0,208,466,605,371,0,117,370,99,62,63,66,61
18,43165084,30.910885,-91.257935,45,21,30.6,39,32.2,8.5,17.6,26.6,18.5,14.7,24.1,32.8,25.4,427,373,236,292,13.9,21.2,21.7,16.6,4,0,0,0,883,1742,2553,1843,351,38,0,37,73,584,1357,690,86,92,92,91,0,0,0,0,208,466,605,371,0,118,369,99,62,63,66,61
19,43165085,30.910408,-91.248543,53,21,30.6,39,32.2,8.5,17.6,26.6,18.5,14.7,24.1,32.8,25.4,427,373,237,292,14.1,21.3,21.7,16.7,4,0,0,0,883,1742,2554,1843,351,38,0,37,73,584,1357,690,86,92,92,91,0,0,0,0,208,466,605,371,0,117,369,99,62,63,66,61
20,43165086,30.909929,-91.239151,61,21,30.5,39,32.2,8.5,17.6,26.6,18.5,14.7,24.1,32.8,25.4,427,374,237,293,14.2,21.3,21.7,16.8,4,0,0,0,882,1741,2553,1842,352,38,0,37,72,583,1357,690,86,92,92,91,0,0,0,0,208,466,605,371,0,116,368,98,62,63,66,61
21,43165087,30.909449,-91.229759,61,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24.1,32.8,25.3,428,374,238,293,14,21.2,21.7,16.7,4,0,0,0,879,1738,2551,1839,354,39,0,37,72,581,1354,687,86,92,92,91,0,0,0,0,208,466,606,370,0,117,368,98,61,63,66,61
22,43165088,30.908968,-91.220367,56,21,30.5,39,32.2,8.4,17.6,26.6,18.5,14.7,24.1,32.8,25.3,428,374,238,293,13.9,21.2,21.7,16.7,4,0,0,0,881,1739,2552,1841,353,39,0,37,72,582,1355,689,86,92,92,91,0,0,0,0,208,466,606,371,0,117,367,98,61,63,66,61
23,43165089,30.908486,-91.210976,48,21,30.6,39.1,32.2,8.5,17.6,26.6,18.5,14.8,24.1,32.8,25.4,428,374,239,293,13.8,21.2,21.7,16.6,4,0,0,0,884,1742,2554,1844,350,38,0,37,73,584,1357,691,86,92,92,91,0,0,0,0,208,466,606,371,0,118,367,98,62,63,66,61
24,43157792,30.923695,-91.351326,69,20.9,30.5,39,32.2,8.4,17.6,26.6,18.4,14.6,24,32.8,25.3,429,371,233,294,14.4,21.4,21.8,16.9,4,0,0,0,872,1737,2551,1838,360,39,0,37,70,580,1355,686,86,92,92,91,0,0,0,0,207,464,604,370,0,117,370,97,62,63,67,61
25,43157793,30.923229,-91.341934,65,20.9,30.5,39,32.2,8.4,17.6,26.6,18.4,14.6,24,32.8,25.3,429,372,233,293,14.4,21.4,21.8,16.9,4,0,0,0,873,1737,2551,1838,359,39,0,38,70,580,1354,686,86,92,92,91,0,0,0,0,207,464,604,370,0,118,371,97,62,63,67,61
26,43157794,30.922762,-91.332535,76,20.9,30.5,39,32.1,8.3,17.5,26.6,18.4,14.6,24,32.8,25.3,429,372,233,294,14.4,21.3,21.8,16.9,4,0,0,0,870,1733,2548,1834,362,40,0,38,70,577,1351,684,86,92,92,91,0,0,0,0,207,465,604,370,0,117,371,98,62,63,66,61
27,43157795,30.922294,-91.323143,70,20.9,30.5,39,32.2,8.4,17.6,26.6,18.4,14.6,24,32.8,25.3,429,372,234,293,14.3,21.3,21.8,16.9,4,0,0,0,872,1735,2549,1836,360,39,0,38,70,578,1352,685,86,92,92,91,0,0,0,0,207,465,605,370,0,118,371,98,62,63,66,61
28,43157796,30.921825,-91.313744,60,20.9,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24.1,32.8,25.3,429,373,234,293,14.3,21.3,21.8,16.9,4,0,0,0,876,1738,2550,1839,357,39,0,37,71,580,1354,687,86,92,92,91,0,0,0,0,207,465,605,370,0,117,371,98,62,63,66,61
29,43157797,30.921354,-91.304352,60,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24,32.8,25.3,428,373,234,293,14.3,21.3,21.8,16.9,4,0,0,0,877,1737,2549,1838,356,39,0,38,71,580,1353,686,86,92,92,91,0,0,0,0,208,465,605,371,0,117,370,98,62,63,66,61
30,43157798,30.920883,-91.29496,60,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24,32.8,25.3,428,374,235,293,14.2,21.3,21.8,16.9,4,0,0,0,877,1737,2550,1838,356,39,0,38,71,580,1353,687,86,92,92,91,0,0,0,0,208,465,605,371,0,117,370,98,62,63,66,61
31,43157799,30.92041,-91.285561,45,21,30.6,39,32.2,8.5,17.6,26.6,18.5,14.8,24.1,32.8,25.4,427,374,235,293,14.2,21.3,21.8,16.8,4,0,0,0,884,1742,2552,1843,351,38,0,37,73,583,1356,690,86,92,92,91,0,0,0,0,208,466,606,371,0,118,370,99,62,63,66,61
32,43157800,30.919936,-91.276169,60,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24,32.8,25.3,428,374,236,293,14.2,21.3,21.8,16.8,4,0,0,0,878,1738,2550,1839,355,39,0,37,71,580,1354,687,86,92,92,91,0,0,0,0,208,465,605,371,0,117,370,99,62,63,66,61
33,43157801,30.91946,-91.266777,60,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24.1,32.8,25.3,428,374,236,293,14.2,21.3,21.8,16.8,4,0,0,0,879,1738,2551,1840,355,39,0,37,72,581,1354,688,86,92,92,91,0,0,0,0,208,465,605,371,0,117,369,99,62,63,66,61
34,43157802,30.918984,-91.257385,48,21,30.6,39,32.2,8.5,17.6,26.6,18.5,14.7,24.1,32.8,25.4,428,374,236,292,14,21.2,21.7,16.7,4,0,0,0,883,1741,2553,1843,351,38,0,37,72,583,1357,690,86,92,92,91,0,0,0,0,208,466,606,371,0,117,369,99,62,63,66,61
35,43157803,30.918506,-91.247986,53,21,30.6,39,32.2,8.5,17.6,26.6,18.5,14.7,24.1,32.8,25.4,428,375,237,292,14.1,21.2,21.7,16.7,4,0,0,0,882,1741,2553,1842,352,39,0,37,72,583,1356,690,86,92,92,91,0,0,0,0,208,466,605,371,0,116,369,99,62,63,66,61
36,43157804,30.918027,-91.238594,62,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24.1,32.8,25.3,429,375,237,293,14.2,21.3,21.7,16.8,4,0,0,0,879,1738,2552,1841,354,39,0,37,72,581,1355,688,86,92,92,91,0,0,0,0,208,465,606,371,0,116,369,99,62,63,66,61
37,43157805,30.917547,-91.229202,62,21,30.5,39,32.2,8.4,17.5,26.6,18.4,14.7,24,32.8,25.3,429,376,238,293,14.1,21.2,21.7,16.7,4,0,0,0,876,1736,2549,1838,356,39,0,37,71,579,1353,686,86,92,92,91,0,0,0,0,208,466,606,370,0,116,368,98,61,63,66,61
38,43157806,30.917066,-91.21981,60,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24,32.8,25.3,429,376,239,293,14,21.2,21.7,16.7,4,0,0,0,877,1737,2550,1839,356,39,0,37,71,579,1354,687,86,92,92,91,0,0,0,0,208,466,606,370,0,116,368,98,61,63,66,61
39,43157807,30.916584,-91.210419,50,21,30.6,39.1,32.2,8.5,17.6,26.6,18.5,14.7,24.1,32.8,25.4,429,375,239,293,13.9,21.2,21.7,16.6,4,0,0,0,883,1741,2554,1843,351,38,0,37,73,583,1357,690,86,92,92,91,0,0,0,0,208,466,606,371,0,118,367,98,62,63,66,61
40,43150509,30.93226,-91.360184,85,20.8,30.4,39,32.1,8.3,17.5,26.6,18.4,14.6,24,32.8,25.2,430,374,234,294,14.3,21.4,21.8,16.9,4,0,0,0,867,1732,2547,1833,364,40,0,38,69,575,1351,683,86,92,92,91,0,0,0,0,207,464,604,370,0,117,371,97,62,63,67,61
41,43150510,30.931795,-91.350784,76,20.8,30.5,39,32.2,8.4,17.6,26.6,18.4,14.6,24,32.8,25.3,429,373,233,293,14.3,21.3,21.8,16.9,4,0,0,0,870,1734,2550,1836,362,40,0,38,70,578,1353,685,86,92,92,91,0,0,0,0,207,464,604,370,0,117,370,97,62,63,67,61
42,43150511,30.931329,-91.341393,91,20.8,30.4,39,32.1,8.3,17.5,26.6,18.3,14.6,24,32.8,25.2,429,373,234,294,14.3,21.3,21.7,16.9,4,0,0,0,866,1730,2546,1832,365,40,0,39,69,574,1349,681,86,92,92,91,0,0,0,0,207,464,604,370,0,117,371,97,62,63,67,61
43,43150512,30.930862,-91.331993,80,20.8,30.4,39,32.1,8.3,17.5,26.6,18.4,14.6,24,32.8,25.3,429,373,234,294,14.3,21.3,21.7,16.8,4,0,0,0,868,1732,2547,1833,363,40,0,38,69,575,1351,683,86,92,92,91,0,0,0,0,207,464,604,370,0,117,371,98,62,63,66,61
44,43150513,30.930394,-91.322601,60,20.9,30.5,39,32.2,8.4,17.6,26.6,18.4,14.6,24,32.8,25.3,429,373,234,293,14.3,21.3,21.7,16.8,4,0,0,0,874,1738,2551,1839,358,39,0,37,71,580,1354,687,86,92,92,91,0,0,0,0,207,465,605,370,0,117,372,98,62,63,67,61
45,43150514,30.929924,-91.313202,76,20.9,30.5,39,32.2,8.3,17.5,26.6,18.4,14.6,24,32.8,25.3,429,374,234,293,14.3,21.3,21.8,16.9,4,0,0,0,871,1733,2548,1835,361,40,0,38,70,576,1351,684,86,92,92,91,0,0,0,0,207,465,605,370,0,116,370,98,62,63,66,61
46,43150515,30.929454,-91.303802,76,20.9,30.5,39,32.2,8.3,17.5,26.6,18.4,14.6,24,32.8,25.3,429,374,235,293,14.3,21.3,21.8,16.9,4,0,0,0,871,1733,2548,1835,360,40,0,38,70,577,1351,684,86,92,92,91,0,0,0,0,207,465,605,370,0,116,370,98,62,63,66,61
47,43150516,30.928982,-91.294411,49,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24.1,32.8,25.3,428,375,235,293,14.2,21.3,21.8,16.9,4,0,0,0,881,1739,2551,1841,353,39,0,37,72,581,1354,689,86,92,92,91,0,0,0,0,208,466,605,371,0,117,370,99,62,63,66,61
48,43150517,30.928509,-91.285011,60,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24,32.8,25.3,429,375,235,293,14.2,21.3,21.8,16.9,4,0,0,0,878,1737,2550,1839,355,39,0,37,71,580,1354,687,86,92,92,91,0,0,0,0,208,465,605,371,0,117,370,99,62,63,66,61
49,43150518,30.928035,-91.27562,76,20.9,30.5,39,32.2,8.3,17.5,26.6,18.4,14.6,24,32.8,25.3,430,375,236,293,14.2,21.3,21.8,16.8,4,0,0,0,871,1733,2548,1835,360,40,0,38,70,576,1351,684,86,92,92,91,0,0,0,0,207,464,605,370,0,115,369,99,62,63,66,61
50,43150519,30.927559,-91.26622,60,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24,32.8,25.3,429,376,236,292,14.2,21.3,21.7,16.8,4,0,0,0,878,1737,2551,1839,355,39,0,37,71,580,1354,688,86,92,92,91,0,0,0,0,208,465,605,371,0,116,369,99,62,63,66,61
51,43150520,30.927083,-91.256828,52,21,30.5,39,32.2,8.4,17.6,26.6,18.5,14.7,24.1,32.8,25.3,429,376,236,292,14,21.2,21.7,16.7,4,0,0,0,881,1740,2552,1842,353,39,0,37,72,582,1356,689,86,92,92,91,0,0,0,0,208,466,605,371,0,116,369,99,62,63,66,61
52,43150521,30.926605,-91.247437,47,21,30.6,39,32.2,8.5,17.6,26.6,18.5,14.7,24.1,32.8,25.4,428,376,237,292,13.9,21.2,21.7,16.6,4,0,0,0,882,1741,2553,1843,351,38,0,37,72,583,1357,690,86,92,92,91,0,0,0,0,208,466,606,371,0,116,369,99,62,63,66,61
53,43150522,30.926126,-91.238037,62,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24,32.8,25.3,429,376,237,293,14.2,21.3,21.7,16.8,4,0,0,0,879,1738,2551,1840,354,39,0,37,72,580,1355,688,86,92,92,91,0,0,0,0,208,465,606,371,0,116,369,99,62,63,66,61
54,43150523,30.925646,-91.228645,66,20.9,30.5,39,32.2,8.3,17.5,26.5,18.4,14.6,24,32.8,25.3,429,377,238,293,14.1,21.2,21.7,16.8,4,0,0,0,874,1734,2548,1836,358,39,0,38,71,577,1351,685,86,92,92,91,0,0,0,0,208,466,606,370,0,116,368,98,61,63,66,61
55,43150524,30.925165,-91.219254,60,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24,32.8,25.3,429,377,238,293,14,21.2,21.7,16.7,4,0,0,0,877,1737,2550,1839,355,39,0,37,71,579,1354,687,86,92,92,91,0,0,0,0,208,466,606,371,0,116,368,98,61,63,66,61
56,43150525,30.924682,-91.209854,54,21,30.5,39.1,32.2,8.4,17.6,26.6,18.5,14.7,24.1,32.8,25.3,429,376,238,294,13.9,21.2,21.7,16.7,4,0,0,0,881,1739,2553,1842,353,39,0,37,72,581,1356,689,86,92,92,91,0,0,0,0,208,466,606,371,0,116,368,98,61,63,66,61
57,43143227,30.94036,-91.359642,64,20.9,30.5,39,32.2,8.4,17.7,26.7,18.5,14.6,24.1,32.9,25.3,429,372,233,293,14.2,21.3,21.8,16.9,4,0,0,0,873,1739,2555,1841,359,39,0,37,71,582,1359,689,86,92,92,91,0,0,0,0,206,464,603,369,0,117,370,97,62,63,67,61
58,43143228,30.939896,-91.35025,76,20.8,30.5,39,32.2,8.3,17.6,26.6,18.4,14.6,24,32.8,25.3,429,373,233,293,14.2,21.3,21.7,16.8,4,0,0,0,869,1734,2550,1836,362,40,0,38,70,577,1353,685,86,92,92,91,0,0,0,0,207,464,604,370,0,117,371,98,62,63,67,61
59,43143229,30.93943,-91.340851,79,20.8,30.4,39,32.1,8.3,17.5,26.6,18.4,14.6,24,32.8,25.3,430,374,234,293,14.2,21.3,21.7,16.8,4,0,0,0,868,1732,2548,1834,363,40,0,38,69,576,1352,684,86,92,92,91,0,0,0,0,207,464,604,370,0,117,370,98,62,63,67,61
60,43143230,30.938962,-91.331451,76,20.8,30.5,39,32.2,8.3,17.5,26.6,18.4,14.6,24,32.8,25.3,429,374,234,293,14.2,21.3,21.7,16.8,4,0,0,0,869,1733,2548,1835,362,40,0,38,70,576,1352,684,86,92,92,91,0,0,0,0,207,464,604,370,0,117,370,98,62,63,66,61
61,43143231,30.938494,-91.322052,75,20.9,30.5,39,32.2,8.3,17.5,26.6,18.4,14.6,24,32.8,25.3,430,374,234,293,14.3,21.3,21.7,16.8,4,0,0,0,870,1733,2548,1835,361,40,0,38,70,577,1352,684,86,92,92,91,0,0,0,0,207,465,605,370,0,116,370,98,62,63,66,61
62,43143232,30.938025,-91.31266,78,20.9,30.5,39,32.2,8.3,17.5,26.6,18.4,14.6,24,32.8,25.3,430,375,235,293,14.3,21.3,21.7,16.9,4,0,0,0,870,1732,2548,1834,362,40,0,38,70,576,1351,684,86,92,92,91,0,0,0,0,207,464,604,370,0,116,370,98,62,63,66,61
63,43143233,30.937554,-91.303261,67,20.9,30.5,39,32.2,8.4,17.6,26.6,18.4,14.6,24,32.8,25.3,430,376,235,293,14.3,21.3,21.7,16.9,4,0,0,0,874,1735,2549,1837,358,39,0,38,71,578,1352,686,86,92,92,91,0,0,0,0,207,465,605,370,0,116,371,99,62,63,66,61
64,43143234,30.937082,-91.293861,56,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24.1,32.8,25.3,429,376,235,293,14.3,21.3,21.8,16.9,4,0,0,0,879,1738,2550,1840,354,39,0,37,72,581,1354,688,86,92,92,91,0,0,0,0,208,466,605,371,0,117,371,99,62,63,66,61
65,43143235,30.936609,-91.284462,74,20.9,30.5,39,32.2,8.4,17.5,26.6,18.4,14.6,24,32.8,25.3,430,376,236,293,14.3,21.3,21.8,16.9,4,0,0,0,872,1734,2549,1836,359,39,0,38,70,577,1352,685,86,92,92,91,0,0,0,0,207,465,605,370,0,116,370,99,62,63,66,61
66,43143236,30.936135,-91.27507,60,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24,32.8,25.3,430,376,236,292,14.2,21.3,21.8,16.8,4,0,0,0,877,1737,2550,1839,355,39,0,37,71,579,1354,687,86,92,92,91,0,0,0,0,208,465,605,370,0,117,370,99,62,63,66,61
67,43143237,30.935659,-91.265671,65,20.9,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24,32.8,25.3,430,377,236,292,14.2,21.3,21.8,16.8,4,0,0,0,876,1735,2550,1838,357,39,0,38,71,578,1353,687,86,92,92,91,0,0,0,0,207,465,605,370,0,115,369,99,62,63,66,61
68,43143238,30.935182,-91.256271,55,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24.1,32.8,25.3,429,377,236,292,14.1,21.3,21.7,16.7,4,0,0,0,879,1738,2551,1840,354,39,0,37,72,580,1355,688,86,92,92,91,0,0,0,0,208,466,606,371,0,116,370,99,62,63,66,61
69,43143239,30.934705,-91.24688,45,21,30.6,39.1,32.2,8.5,17.6,26.6,18.5,14.7,24.1,32.8,25.4,429,376,237,292,13.9,21.2,21.7,16.7,4,0,0,0,883,1741,2553,1843,351,38,0,37,73,583,1356,690,86,92,92,91,0,0,0,0,208,466,606,371,0,116,370,100,61,63,66,61
70,43143240,30.934225,-91.23748,62,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24,32.8,25.3,430,378,237,293,14.1,21.3,21.7,16.8,4,0,0,0,877,1736,2551,1839,355,39,0,37,71,579,1354,688,86,92,92,91,0,0,0,0,208,465,605,371,0,115,368,99,62,63,66,61
71,43143241,30.933745,-91.228088,67,21,30.5,39,32.2,8.4,17.5,26.5,18.4,14.7,24,32.8,25.3,430,378,238,293,14,21.2,21.7,16.7,4,0,0,0,876,1734,2548,1836,357,39,0,38,71,577,1352,685,86,92,92,91,0,0,0,0,208,466,607,371,0,116,369,99,61,63,66,61
72,43143242,30.933264,-91.218689,61,21,30.5,39,32.2,8.4,17.5,26.6,18.4,14.7,24,32.8,25.3,430,378,238,293,14,21.2,21.7,16.7,4,0,0,0,878,1736,2551,1839,355,39,0,37,72,579,1354,687,86,92,92,91,0,0,0,0,208,466,607,371,0,116,368,98,61,63,66,61
73,43135946,30.947996,-91.349709,91,20.8,30.4,38.9,32.1,8.3,17.5,26.6,18.3,14.5,23.9,32.8,25.2,431,376,234,294,14.1,21.3,21.7,16.8,4,0,0,0,864,1728,2547,1831,366,40,0,39,68,573,1350,682,86,92,92,91,0,0,0,0,206,464,603,370,0,116,369,98,62,63,67,61
74,43135947,30.94753,-91.340309,89,20.8,30.4,38.9,32.1,8.3,17.5,26.6,18.3,14.5,23.9,32.8,25.2,431,376,234,294,14.1,21.3,21.7,16.8,4,0,0,0,864,1728,2546,1831,366,40,0,39,68,573,1350,682,86,92,92,91,0,0,0,0,206,464,604,370,0,116,370,98,62,63,67,61
75,43135948,30.947063,-91.33091,81,20.8,30.4,39,32.1,8.3,17.5,26.6,18.4,14.6,24,32.8,25.3,430,375,234,293,14.2,21.2,21.7,16.8,4,0,0,0,867,1731,2547,1833,364,40,0,38,69,575,1351,683,86,92,92,91,0,0,0,0,207,464,604,370,0,116,370,98,62,63,67,61
76,43135949,30.946595,-91.32151,76,20.9,30.5,39,32.2,8.3,17.5,26.6,18.4,14.6,24,32.8,25.3,430,375,234,293,14.2,21.3,21.7,16.8,4,0,0,0,869,1733,2548,1835,362,40,0,38,70,576,1352,684,86,92,92,91,0,0,0,0,207,464,604,370,0,116,370,98,62,63,66,61
77,43135950,30.946125,-91.312111,77,20.9,30.5,39,32.2,8.3,17.5,26.6,18.4,14.6,24,32.8,25.3,430,376,235,293,14.3,21.3,21.7,16.9,4,0,0,0,870,1732,2548,1835,361,40,0,38,70,576,1351,684,86,92,92,91,0,0,0,0,207,464,605,370,0,116,369,99,62,63,66,61
78,43135951,30.945654,-91.302711,61,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24,32.8,25.3,430,377,235,293,14.3,21.3,21.7,16.9,4,0,0,0,877,1737,2550,1839,356,39,0,37,71,579,1353,687,86,92,92,91,0,0,0,0,208,465,605,370,0,117,370,99,62,63,66,61
79,43135952,30.945182,-91.293312,63,21,30.5,39,32.2,8.4,17.6,26.6,18.4,14.7,24,32.8,25.3,430,377,236,293,14.3,21.3,21.7,16.9,4,0,0,0,877,1736,2550,1839,356,39,0,38,71,579,1353,687,86,92,92,91,0,0,0,0,208,465,605,370,0,116,370,99,62,63,66,61
