ID1,ID2,Latitude,Longitude,Elevation,Tmax_wt,Tmax_sp,Tmax_sm,Tmax_at,Tmin_wt,Tmin_sp,Tmin_sm,Tmin_at,Tave_wt,Tave_sp,Tave_sm,Tave_at,PPT_wt,PPT_sp,PPT_sm,PPT_at,Rad_wt,Rad_sp,Rad_sm,Rad_at,DD_0_wt,DD_0_sp,DD_0_sm,DD_0_at,DD5_wt,DD5_sp,DD5_sm,DD5_at,DD_18_wt,DD_18_sp,DD_18_sm,DD_18_at,DD18_wt,DD18_sp,DD18_sm,DD18_at,NFFD_wt,NFFD_sp,NFFD_sm,NFFD_at,PAS_wt,PAS_sp,PAS_sm,PAS_at,Eref_wt,Eref_sp,Eref_sm,Eref_at,CMD_wt,CMD_sp,CMD_sm,CMD_at,RH_wt,RH_sp,RH_sm,RH_at
12,43165078,30.913726,-91.314293,73,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,368,393,361,285,15,22.5,21.4,17.9,4,0,0,0,894,1762,2498,1791,341,36,0,41,74,599,1302,644,86,92,92,91,0,0,0,0,215,484,601,370,0,106,240,86,59,61,66,60
13,43165079,30.913255,-91.304901,70,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,368,394,361,285,15,22.5,21.4,17.9,4,0,0,0,895,1762,2498,1791,340,36,0,41,74,600,1302,645,86,92,92,91,0,0,0,0,215,484,601,370,0,106,240,86,59,61,66,60
14,43165080,30.912784,-91.295509,65,21.6,31.2,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,368,394,361,285,14.9,22.5,21.4,17.9,4,0,0,0,897,1763,2498,1792,339,36,0,41,74,601,1303,645,86,92,92,91,0,0,0,0,215,484,601,370,0,105,240,86,59,61,66,60
15,43165081,30.912311,-91.28611,45,21.7,31.3,38.5,32,8.3,17.5,26,17.7,15,24.4,32.3,24.8,367,394,362,285,14.8,22.4,21.4,17.8,4,0,0,0,905,1769,2501,1797,332,35,0,40,76,606,1305,649,86,92,92,91,0,0,0,0,216,485,601,371,0,106,239,86,59,61,66,60
16,43165082,30.911837,-91.276718,60,21.6,31.3,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,368,395,362,285,14.8,22.4,21.4,17.8,4,0,0,0,899,1765,2499,1794,337,36,0,41,75,602,1303,646,86,92,92,91,0,0,0,0,216,485,601,370,0,106,239,86,59,61,66,60
17,43165083,30.911362,-91.267326,59,21.6,31.3,38.5,32,8.3,17.5,26,17.6,14.9,24.4,32.2,24.8,368,395,363,285,14.9,22.4,21.4,17.8,4,0,0,0,901,1766,2499,1795,336,36,0,40,75,603,1303,647,86,92,92,91,0,0,0,0,216,485,601,370,0,106,237,86,59,61,66,60
18,43165084,30.910885,-91.257935,45,21.6,31.3,38.5,32,8.3,17.5,26,17.7,15,24.4,32.3,24.8,368,395,364,284,14.6,22.3,21.3,17.7,4,0,0,0,904,1769,2501,1797,333,35,0,40,76,606,1305,649,86,92,92,91,0,0,0,0,216,485,601,371,0,105,237,87,59,61,66,60
19,43165085,30.910408,-91.248543,53,21.6,31.3,38.5,32,8.3,17.5,26,17.7,15,24.4,32.3,24.8,368,396,364,285,14.7,22.4,21.3,17.7,4,0,0,0,904,1768,2501,1797,333,35,0,40,76,605,1305,649,86,92,92,91,0,0,0,0,216,485,601,370,0,105,236,87,59,61,66,60
20,43165086,30.909929,-91.239151,61,21.6,31.3,38.5,32,8.3,17.5,26,17.7,15,24.4,32.2,24.8,369,396,365,285,14.8,22.4,21.3,17.8,4,0,0,0,903,1767,2500,1796,334,35,0,40,76,604,1304,648,86,92,92,91,0,0,0,0,216,485,601,370,0,105,235,85,59,61,66,60
21,43165087,30.909449,-91.229759,61,21.6,31.3,38.5,32,8.2,17.4,25.9,17.6,14.9,24.3,32.2,24.8,369,397,366,285,14.7,22.3,21.3,17.7,4,0,0,0,900,1764,2497,1792,336,36,0,40,75,602,1301,645,86,92,92,91,0,0,0,0,216,485,601,370,0,105,235,85,59,61,66,60
22,43165088,30.908968,-91.220367,56,21.6,31.3,38.5,32,8.3,17.5,26,17.6,14.9,24.4,32.2,24.8,369,397,367,286,14.6,22.3,21.3,17.7,4,0,0,0,901,1766,2497,1794,335,36,0,40,76,603,1302,646,86,92,92,91,0,0,0,0,216,485,601,370,0,105,234,85,59,61,66,60
23,43165089,30.908486,-91.210976,48,21.7,31.3,38.5,32,8.3,17.5,26,17.7,15,24.4,32.2,24.8,370,397,367,286,14.5,22.3,21.3,17.6,4,0,0,0,905,1768,2499,1796,332,35,0,40,76,605,1303,648,86,92,92,91,0,0,0,0,216,485,601,370,0,105,234,84,59,61,66,60
24,43157792,30.923695,-91.351326,69,21.5,31.2,38.5,32,8.2,17.5,26.1,17.7,14.9,24.4,32.3,24.8,367,392,360,285,15.1,22.5,21.4,18,4,0,0,0,894,1765,2504,1795,341,36,0,40,74,603,1308,648,86,92,92,91,0,0,0,0,215,484,600,370,0,107,240,85,60,61,66,60
25,43157793,30.923229,-91.341934,65,21.5,31.2,38.5,32,8.2,17.5,26.1,17.6,14.9,24.4,32.3,24.8,368,392,360,285,15.1,22.5,21.4,17.9,4,0,0,0,895,1765,2503,1795,340,36,0,41,74,603,1307,647,86,92,92,91,0,0,0,0,215,484,600,370,0,107,240,86,60,61,66,60
26,43157794,30.922762,-91.332535,76,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.8,24.3,32.2,24.8,368,393,360,285,15,22.5,21.4,17.9,4,0,0,0,892,1761,2499,1791,343,36,0,41,73,599,1303,645,86,92,92,91,0,0,0,0,215,484,601,370,0,106,241,86,59,61,66,60
27,43157795,30.922294,-91.323143,70,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,368,393,360,285,15,22.5,21.4,17.9,4,0,0,0,894,1763,2500,1792,341,36,0,41,74,600,1304,645,86,92,92,91,0,0,0,0,215,484,601,370,0,106,240,86,59,61,66,60
28,43157796,30.921825,-91.313744,60,21.6,31.3,38.5,32,8.2,17.5,26,17.6,14.9,24.4,32.3,24.8,368,394,361,285,15,22.5,21.4,17.9,4,0,0,0,897,1765,2501,1795,338,36,0,40,75,603,1305,647,86,92,92,91,0,0,0,0,215,484,601,371,0,107,240,86,60,61,66,60
29,43157797,30.921354,-91.304352,60,21.6,31.3,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,368,394,361,285,14.9,22.5,21.4,17.9,4,0,0,0,898,1764,2499,1794,337,36,0,41,75,602,1304,647,86,92,92,91,0,0,0,0,216,485,601,371,0,107,240,86,59,61,66,60
30,43157798,30.920883,-91.29496,60,21.6,31.3,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,368,395,362,285,14.9,22.5,21.4,17.9,4,0,0,0,899,1764,2499,1794,337,36,0,41,75,602,1303,646,86,92,92,91,0,0,0,0,216,485,601,371,0,105,239,86,59,61,66,60
31,43157799,30.92041,-91.285561,45,21.7,31.3,38.5,32,8.3,17.5,26,17.7,15,24.4,32.3,24.9,368,395,362,284,14.8,22.5,21.4,17.8,4,0,0,0,905,1769,2501,1798,332,35,0,40,76,606,1305,650,86,92,92,91,0,0,0,0,216,485,601,371,0,106,239,87,59,61,66,60
32,43157800,30.919936,-91.276169,60,21.6,31.3,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,368,396,363,285,14.8,22.4,21.4,17.8,4,0,0,0,899,1765,2499,1794,337,36,0,41,75,602,1303,647,86,92,92,91,0,0,0,0,216,485,601,370,0,105,237,86,59,61,66,60
33,43157801,30.91946,-91.266777,60,21.6,31.3,38.5,32,8.3,17.5,26,17.6,14.9,24.4,32.2,24.8,369,396,363,284,14.9,22.4,21.4,17.8,4,0,0,0,900,1765,2499,1794,336,36,0,40,75,602,1303,647,86,92,92,91,0,0,0,0,216,485,601,370,0,105,237,87,59,61,66,60
34,43157802,30.918984,-91.257385,48,21.6,31.3,38.5,32,8.3,17.5,26,17.7,15,24.4,32.3,24.8,368,396,364,284,14.6,22.4,21.3,17.7,4,0,0,0,904,1768,2501,1797,333,35,0,40,76,605,1305,649,86,92,92,91,0,0,0,0,216,485,601,371,0,105,237,87,59,61,66,60
35,43157803,30.918506,-91.247986,53,21.6,31.3,38.5,32,8.3,17.5,26,17.7,15,24.4,32.3,24.8,369,397,364,284,14.7,22.4,21.3,17.7,4,0,0,0,903,1767,2500,1796,334,35,0,40,76,604,1304,648,86,92,92,91,0,0,0,0,216,485,601,370,0,105,236,87,59,61,66,60
36,43157804,30.918027,-91.238594,62,21.6,31.2,38.5,32,8.3,17.5,26,17.6,14.9,24.4,32.2,24.8,369,397,365,285,14.9,22.4,21.3,17.8,4,0,0,0,900,1765,2498,1794,336,36,0,40,75,602,1302,647,86,92,92,91,0,0,0,0,216,484,601,370,0,104,236,85,59,61,66,60
37,43157805,30.917547,-91.229202,62,21.6,31.2,38.5,32,8.2,17.4,25.9,17.6,14.9,24.3,32.2,24.8,370,398,366,285,14.7,22.4,21.3,17.7,4,0,0,0,897,1762,2495,1791,338,36,0,41,75,600,1300,644,86,92,92,91,0,0,0,0,216,485,601,370,0,104,235,84,59,61,66,60
38,43157806,30.917066,-91.21981,60,21.6,31.2,38.5,32,8.2,17.4,25.9,17.6,14.9,24.3,32.2,24.8,370,398,367,286,14.7,22.3,21.3,17.7,4,0,0,0,898,1763,2496,1792,338,36,0,41,75,601,1300,644,86,92,92,91,0,0,0,0,216,485,601,370,0,104,234,84,59,61,66,60
39,43157807,30.916584,-91.210419,50,21.6,31.3,38.5,32,8.3,17.5,26,17.7,15,24.4,32.2,24.8,370,398,367,286,14.5,22.3,21.3,17.6,4,0,0,0,904,1767,2499,1796,333,35,0,40,76,604,1303,648,86,92,92,91,0,0,0,0,216,485,601,370,0,105,234,85,59,61,66,60
40,43150509,30.93226,-91.360184,85,21.5,31.2,38.5,32,8.1,17.4,26,17.6,14.8,24.3,32.3,24.8,368,394,361,285,15,22.5,21.4,17.9,4,0,0,0,890,1760,2500,1791,344,37,0,41,73,598,1304,645,86,92,92,91,0,0,0,0,215,484,600,370,0,106,240,86,59,61,66,60
41,43150510,30.931795,-91.350784,76,21.5,31.2,38.5,32,8.2,17.4,26.1,17.6,14.8,24.3,32.3,24.8,368,393,360,285,15,22.5,21.4,17.9,4,0,0,0,892,1763,2503,1793,342,36,0,41,73,601,1307,646,86,92,92,91,0,0,0,0,215,484,600,370,0,107,241,86,60,61,66,60
42,43150511,30.931329,-91.341393,91,21.5,31.2,38.5,31.9,8.1,17.4,26,17.6,14.8,24.3,32.2,24.7,368,394,360,285,15,22.5,21.4,17.9,4,0,0,0,888,1758,2498,1789,345,37,0,42,72,596,1302,643,86,92,92,91,0,0,0,0,215,484,600,370,0,106,240,85,59,61,66,60
43,43150512,30.930862,-91.331993,80,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.8,24.3,32.2,24.8,368,394,360,285,15,22.5,21.4,17.9,4,0,0,0,890,1760,2499,1790,344,36,0,41,73,598,1303,644,86,92,92,91,0,0,0,0,215,484,600,370,0,106,240,86,59,61,66,60
44,43150513,30.930394,-91.322601,60,21.5,31.2,38.5,32,8.2,17.5,26,17.6,14.9,24.4,32.3,24.8,368,394,360,284,15,22.5,21.4,17.9,4,0,0,0,896,1765,2502,1795,339,36,0,40,74,603,1306,648,86,92,92,91,0,0,0,0,215,484,601,370,0,106,241,86,60,61,66,60
45,43150514,30.929924,-91.313202,76,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.8,24.3,32.2,24.8,368,395,361,285,15,22.5,21.4,17.9,4,0,0,0,892,1761,2498,1791,342,36,0,41,74,599,1302,644,86,92,92,91,0,0,0,0,215,484,600,370,0,106,239,86,59,61,66,60
46,43150515,30.929454,-91.303802,76,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.8,24.3,32.2,24.8,369,395,362,285,15,22.5,21.4,17.9,4,0,0,0,893,1761,2498,1791,342,36,0,41,74,599,1302,644,86,92,92,91,0,0,0,0,215,484,600,370,0,106,239,85,59,61,66,60
47,43150516,30.928982,-91.294411,49,21.6,31.3,38.5,32,8.3,17.5,26,17.6,15,24.4,32.3,24.8,368,396,362,284,14.9,22.5,21.4,17.9,4,0,0,0,903,1767,2500,1796,334,35,0,40,76,604,1304,649,86,92,92,91,0,0,0,0,216,485,601,371,0,107,240,87,59,61,66,60
48,43150517,30.928509,-91.285011,60,21.6,31.3,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,369,396,362,284,14.9,22.5,21.4,17.9,4,0,0,0,899,1765,2499,1794,337,36,0,41,75,602,1303,647,86,92,92,91,0,0,0,0,216,485,601,371,0,105,238,87,59,61,66,60
49,43150518,30.928035,-91.27562,76,21.5,31.2,38.5,31.9,8.2,17.4,26,17.6,14.8,24.3,32.2,24.8,370,397,363,284,14.9,22.4,21.4,17.9,4,0,0,0,893,1760,2497,1790,342,36,0,41,74,598,1301,643,86,92,92,91,0,0,0,0,215,484,600,370,0,105,238,86,59,61,66,60
50,43150519,30.927559,-91.26622,60,21.6,31.2,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,369,397,363,284,14.8,22.4,21.4,17.8,4,0,0,0,899,1765,2499,1794,336,36,0,41,75,602,1303,647,86,92,92,91,0,0,0,0,216,484,601,370,0,105,238,86,59,61,66,60
51,43150520,30.927083,-91.256828,52,21.6,31.3,38.5,32,8.3,17.5,26,17.7,14.9,24.4,32.2,24.8,369,397,364,284,14.7,22.4,21.3,17.7,4,0,0,0,902,1766,2500,1796,334,35,0,40,76,604,1304,648,86,92,92,91,0,0,0,0,216,485,601,371,0,104,237,86,59,61,66,60
52,43150521,30.926605,-91.247437,47,21.6,31.3,38.5,32,8.3,17.5,26,17.7,15,24.4,32.3,24.8,369,398,364,284,14.6,22.3,21.3,17.7,4,0,0,0,904,1768,2500,1797,333,35,0,40,76,605,1304,649,86,92,92,91,0,0,0,0,216,485,601,371,0,104,237,86,59,61,66,60
53,43150522,30.926126,-91.238037,62,21.6,31.2,38.5,32,8.3,17.4,26,17.6,14.9,24.3,32.2,24.8,370,398,365,285,14.8,22.4,21.3,17.8,4,0,0,0,900,1764,2498,1794,336,36,0,41,75,602,1302,646,86,92,92,91,0,0,0,0,215,484,601,370,0,104,236,86,59,61,66,60
54,43150523,30.925646,-91.228645,66,21.6,31.2,38.5,31.9,8.2,17.4,25.9,17.6,14.9,24.3,32.2,24.8,370,399,366,285,14.8,22.4,21.3,17.8,4,0,0,0,895,1760,2494,1790,340,36,0,41,74,598,1298,643,86,92,92,91,0,0,0,0,216,485,601,370,0,103,235,85,59,61,66,60
55,43150524,30.925165,-91.219254,60,21.6,31.2,38.5,32,8.2,17.4,25.9,17.6,14.9,24.3,32.2,24.8,370,399,366,286,14.7,22.3,21.3,17.7,4,0,0,0,898,1763,2496,1792,337,36,0,41,75,600,1300,645,86,92,92,91,0,0,0,0,216,485,601,370,0,104,235,85,59,61,66,60
56,43150525,30.924682,-91.209854,54,21.6,31.3,38.5,32,8.3,17.4,26,17.6,14.9,24.4,32.2,24.8,371,399,366,286,14.6,22.3,21.3,17.7,4,0,0,0,902,1765,2498,1795,335,36,0,40,76,603,1302,647,86,92,92,91,0,0,0,0,216,485,601,370,0,104,235,85,59,61,66,60
57,43143227,30.94036,-91.359642,64,21.5,31.2,38.5,32,8.2,17.5,26.1,17.7,14.9,24.4,32.3,24.9,367,392,359,284,14.9,22.5,21.4,17.9,4,0,0,0,895,1767,2508,1798,340,36,0,40,74,605,1312,650,86,92,92,91,0,0,0,0,214,483,599,370,0,107,240,87,60,61,66,60
58,43143228,30.939896,-91.35025,76,21.5,31.2,38.5,32,8.2,17.4,26.1,17.6,14.8,24.3,32.3,24.8,368,393,360,284,14.9,22.5,21.4,17.9,4,0,0,0,892,1762,2503,1793,343,36,0,41,73,600,1307,646,86,92,92,91,0,0,0,0,215,484,600,370,0,107,240,86,60,61,66,60
59,43143229,30.93943,-91.340851,79,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.8,24.3,32.3,24.8,368,394,360,284,14.9,22.4,21.4,17.8,4,0,0,0,890,1761,2500,1792,344,36,0,41,73,599,1305,645,86,92,92,91,0,0,0,0,215,484,600,370,0,107,240,86,59,61,66,60
60,43143230,30.938962,-91.331451,76,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.8,24.3,32.3,24.8,368,394,360,284,14.9,22.4,21.3,17.8,4,0,0,0,891,1761,2500,1792,343,36,0,41,73,599,1304,645,86,92,92,91,0,0,0,0,215,484,600,370,0,106,240,86,59,61,66,60
61,43143231,30.938494,-91.322052,75,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.8,24.3,32.2,24.8,368,395,361,284,14.9,22.4,21.3,17.9,4,0,0,0,892,1761,2499,1792,342,36,0,41,73,599,1303,645,86,92,92,91,0,0,0,0,215,484,600,370,0,106,239,86,59,61,66,60
62,43143232,30.938025,-91.31266,78,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.8,24.3,32.2,24.8,369,396,361,284,15,22.5,21.4,17.9,4,0,0,0,892,1760,2498,1791,343,36,0,41,73,598,1302,644,86,92,92,91,0,0,0,0,215,484,600,370,0,106,239,85,59,61,66,60
63,43143233,30.937554,-91.303261,67,21.6,31.2,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,369,396,362,284,15,22.5,21.4,17.9,4,0,0,0,896,1763,2499,1793,339,36,0,41,74,601,1303,646,86,92,92,91,0,0,0,0,215,484,601,370,0,106,238,86,59,61,66,60
64,43143234,30.937082,-91.293861,56,21.6,31.3,38.5,32,8.3,17.4,26,17.6,14.9,24.4,32.3,24.8,369,397,362,284,15,22.5,21.4,17.9,4,0,0,0,901,1766,2500,1796,335,36,0,40,75,603,1304,648,86,92,92,91,0,0,0,0,216,485,601,371,0,106,238,87,59,61,66,60
65,43143235,30.936609,-91.284462,74,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,369,397,363,284,15,22.5,21.4,17.9,4,0,0,0,894,1761,2498,1791,341,36,0,41,74,599,1302,645,86,92,92,91,0,0,0,0,215,484,601,370,0,105,238,86,59,61,66,60
66,43143236,30.936135,-91.27507,60,21.6,31.2,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,369,398,363,284,14.9,22.4,21.4,17.9,4,0,0,0,899,1764,2499,1794,337,36,0,41,75,601,1303,647,86,92,92,91,0,0,0,0,215,485,601,370,0,105,238,86,59,61,66,60
67,43143237,30.935659,-91.265671,65,21.6,31.2,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,370,399,363,284,14.9,22.4,21.4,17.8,4,0,0,0,897,1762,2498,1793,338,36,0,41,75,600,1302,646,86,92,92,91,0,0,0,0,215,484,600,370,0,104,237,86,59,61,66,60
68,43143238,30.935182,-91.256271,55,21.6,31.3,38.5,32,8.3,17.4,26,17.6,14.9,24.4,32.2,24.8,369,398,364,284,14.7,22.4,21.3,17.8,4,0,0,0,901,1765,2499,1795,336,36,0,40,75,602,1303,647,86,92,92,91,0,0,0,0,216,485,601,370,0,104,237,86,59,61,66,60
69,43143239,30.934705,-91.24688,45,21.7,31.3,38.5,32,8.3,17.5,26,17.7,15,24.4,32.3,24.8,369,398,364,284,14.6,22.4,21.3,17.7,4,0,0,0,904,1768,2500,1797,333,35,0,40,76,605,1304,649,86,92,92,91,0,0,0,0,216,485,601,371,0,105,237,86,59,61,66,60
70,43143240,30.934225,-91.23748,62,21.6,31.2,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,370,400,365,285,14.8,22.4,21.3,17.8,4,0,0,0,899,1763,2497,1793,337,36,0,41,75,601,1302,646,86,92,92,91,0,0,0,0,215,484,601,370,0,104,235,86,59,61,66,60
71,43143241,30.933745,-91.228088,67,21.6,31.2,38.5,32,8.2,17.4,25.9,17.6,14.9,24.3,32.2,24.8,370,400,365,285,14.7,22.4,21.3,17.8,4,0,0,0,897,1760,2494,1790,339,36,0,41,74,598,1299,643,86,92,92,91,0,0,0,0,216,485,602,370,0,104,236,85,59,61,66,59
72,43143242,30.933264,-91.218689,61,21.6,31.2,38.5,32,8.2,17.4,25.9,17.6,14.9,24.3,32.2,24.8,371,400,366,286,14.7,22.4,21.3,17.7,4,0,0,0,899,1763,2496,1792,337,36,0,41,75,600,1300,645,86,92,92,91,0,0,0,0,216,485,601,370,0,104,236,85,59,61,66,60
73,43135946,30.947996,-91.349709,91,21.4,31.2,38.5,31.9,8.1,17.4,26,17.6,14.8,24.3,32.2,24.8,369,396,361,285,14.8,22.4,21.4,17.8,4,0,0,0,886,1757,2499,1789,347,37,0,42,72,595,1304,643,86,92,92,91,0,0,0,0,214,483,599,370,0,105,238,85,59,61,66,60
74,43135947,30.94753,-91.340309,89,21.4,31.2,38.5,31.9,8.1,17.3,26,17.6,14.8,24.3,32.2,24.8,369,396,361,284,14.8,22.4,21.3,17.8,4,0,0,0,886,1757,2498,1789,347,37,0,42,72,595,1303,643,86,92,92,91,0,0,0,0,214,483,600,370,0,106,239,85,59,61,66,60
75,43135948,30.947063,-91.33091,81,21.5,31.2,38.5,32,8.1,17.4,26,17.6,14.8,24.3,32.2,24.8,368,395,361,284,14.8,22.4,21.3,17.8,4,0,0,0,889,1759,2499,1790,344,37,0,41,73,597,1303,644,86,92,92,91,0,0,0,0,215,484,600,370,0,106,240,85,59,61,66,60
76,43135949,30.946595,-91.32151,76,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.8,24.3,32.2,24.8,368,396,361,284,14.9,22.4,21.3,17.8,4,0,0,0,892,1761,2499,1792,343,36,0,41,73,599,1304,645,86,92,92,91,0,0,0,0,215,484,600,370,0,106,240,86,59,61,66,60
77,43135950,30.946125,-91.312111,77,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.8,24.3,32.2,24.8,369,397,362,284,14.9,22.4,21.3,17.9,4,0,0,0,892,1760,2498,1791,342,36,0,41,73,598,1303,645,86,92,92,91,0,0,0,0,215,484,600,370,0,106,239,86,59,61,66,60
78,43135951,30.945654,-91.302711,61,21.6,31.3,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.3,24.8,369,397,362,284,14.9,22.5,21.4,17.9,4,0,0,0,899,1765,2500,1795,337,36,0,41,75,602,1304,648,86,92,92,91,0,0,0,0,216,485,601,371,0,106,239,86,59,61,66,60
79,43135952,30.945182,-91.293312,63,21.6,31.3,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,369,398,362,284,15,22.5,21.4,18,4,0,0,0,899,1764,2499,1794,337,36,0,41,75,602,1303,647,86,92,92,91,0,0,0,0,215,485,601,371,0,105,239,86,59,61,66,60
80,43135953,30.944709,-91.283913,75,21.5,31.2,38.5,32,8.2,17.4,26,17.6,14.9,24.3,32.2,24.8,370,398,363,284,15,22.5,21.4,18,4,0,0,0,894,1761,2498,1791,341,36,0,41,74,599,1302,645,86,92,92,91,0,0,0,0,215,484,600,370,0,105,238,86,59,61,66,60
